"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","内野建設(株)","","2462900",""
"売掛金","東伸建設(株)","","2200000",""
"売掛金","白石建設","","2112000",""
"売掛金","工藤建設(株)","","2028400",""
"売掛金","谷津建設","","1975600",""
"売掛金","越野建設(株)","","1760000",""
"売掛金","藤木工務店","","1729256",""
"売掛金","大谷建興","","1696200",""
"売掛金","(株)三幸工務店","","1575200",""
"売掛金","(株)大山組","","1392600",""
"売掛金","村本建設(株)","","1379400",""
"売掛金","(株)後藤組","","1140700",""
"売掛金","(株)ナミキ","","634110",""
"売掛金","その他","","29559410",""
"小計","","","663624133",""
"計","","","663624133",""
