"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","DOWAメタル","","23517044",""
"売掛金","ドウワメタニクス","","10558442",""
"売掛金","DOWAメタルテック","","8318442",""
"売掛金","ユニバンス","","8158282",""
"売掛金","富士機工(株","","4630406",""
"売掛金","鈴与(株)","","2129294",""
"売掛金","光洋マテリカ第2三岐","","2087036",""
"売掛金","扇谷","","1855577",""
"売掛金","サンコーポレーション東京","","1792807",""
"売掛金","TFーMETAL","","1311153",""
"売掛金","光洋マテリカ第1三河","","1209601",""
"売掛金","締め後","","1091211",""
"売掛金","光洋マテリカ第4営業部","","957759",""
"売掛金","豊栄商事","","726105",""
"売掛金","フジ精工","","654925",""
"売掛金","清和海運(株)","","501600",""
"売掛金","アルファ技研","","158620",""
"小計","","","69658304",""
"未収入金","サンアークジャパン","","1654225",""
"未収入金","従業員","","127485","給与過剰支給分"
"小計","","","1781710",""
"計","","","71440014",""
