"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","中央技研工業","","18232500",""
"売掛金","テクノスマート","","16263500",""
"売掛金","横山製作所","","12617000",""
"売掛金","村瀬炉工業","","7543250",""
"売掛金","リックス","","6523000",""
"売掛金","協栄熱機工業","","3619000",""
"売掛金","HKKataoka","","2904000",""
"売掛金","JERA","","2200000",""
"売掛金","泰和工業","","2150500",""
"売掛金","カネカ","","2090000",""
"売掛金","パウレック","","1424500",""
"売掛金","三機工業","","1100000",""
"売掛金","日本エア・リキード","","1089000",""
"売掛金","山産","","1045000",""
"売掛金","まきば飼料","","928400",""
"売掛金","千代田商事","","880000",""
"売掛金","イワサ","","865700",""
"売掛金","デュコル","","852500",""
"売掛金","日蝕エンジニアリングサービス","","852500",""
"売掛金","テスコ","","814000",""
"売掛金","中外エンジニアリング","","795150",""
"売掛金","川重商事","","660000",""
"売掛金","旭化成","","607200",""
"売掛金","和興フィルタテクノロジー","","519200",""
"売掛金","其の他","","2303500",""
"小計","","","88879400",""
"計","","","88879400",""
