"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"一括支払信託債権","(株)システムハウスR&C","","228000","ファクタリング債権"
"一括支払信託債権","三協フロンテア(株)","","674300","ファクタリング債権"
"一括支払信託債権","トナミ運輸(株)","","1614460","ファクタリング債権"
"一括支払信託債権","SBS東芝ロジスティクス(株)","","12973132","ファクタリング債権"
"一括支払信託債権","(株)LIXIL物流","","14139341","ファクタリング債権"
"一括支払信託債権","住友ゴム工業(株)","","38811433","ファクタリング債権"
"一括支払信託債権","翔運輸(株)","","1236939","ファクタリング債権"
"一括支払信託債権","センコーグループホールディングス","","1507860","ファクタリング債権"
"一括支払信託債権","タカハシガリレイ(株)(旧・高橋工業)","","18130090","ファクタリング債権"
"一括支払信託債権","アイカテック建材(株)","","5862060","ファクタリング債権"
"一括支払信託債権","澁谷工業(株)","","38500000","ファクタリング債権"
"一括支払信託債権","(株)日立プラントサービス","","2825900","ファクタリング債権"
"小計","","","136503515",""
"計","","","765035960",""
