"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"","売掛金計","","633647869",""
"売掛金(外貨)","ROBERTSBEAUTY","9131OakdaleAveSuite110Chatsworth,CA91311","120216805","USD829,138.60"
"","CHRISTIANDIOR","185,AvenuedeVerdun45800SAINTJEANDEBRAYEF","115330274","USD795,436.06"
"","KENDOHOLDINGSINC","425MarketStreet,19thFloorSanFrancisco,CA941","93742849","USD646,547.00"
"","ARTDECOCOSMETICGMBH","GAUBSTRABE1385757KARLSFELD","33405696","USD230,400.00"
"","LINAGALEINC","22067FerreroPkwyCityofIndustry,CA91789US","22572406","USD182,865.00"
"","LIFEFORD","73 73CHALOEMPHRAKIATRATCHAKANTHI9ROAD,NONGBON","13194090","USD91,000.00"
"","HOURGLASSCOSMETICS","1241ELECTRICAVENUEVENICECALIFORNIA90291USA","2899800","USD20,000.00"
"","BONJOURCOSMETICWHOLESALE","12/F,BonjourTower,36-50WangWoTsaiStreet,Tsu","2783808","USD19,200.00"
"","OFFICECOSMETICSCO.,LTD","XilingIndustrialPark,JiaheWanggangBaiyunDis","2167600","USD14,950.00"
"","ICBINNOVATIVECOSMETICBRANDSG","GAUBSTRABE1385757KARLSFELD","1232415","USD8,500.00"
"","ASIASKINCOSMETICSCOMPANY","4F,NO.102,GUANGFUS.RD.,DA'ANDIST.,TAIPEICITY,","1155135","USD7,967.00"
"","GUERLAIN","23RUEDELAMONNAIE75001PARISFRANCE","611272","USD4,215.96"
"","SEPHORAFRANCE","41,rueYbry92576NeuillysurSeineCedex-Franc","295670","USD2,039.25"
"","","売掛金(外貨)計","409607820",""
"未収入金","(株)コスメデック・アイ","東京都台東区三筋2-20-8","10733170","未収利息他"
"","(株)カティグレイス","東京都台東区三筋2-20-10","7420000","未収家賃"
"","","未収入金計","18153170",""
"計","","","1061408859",""
