"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","ルネサスエレクトロニクス(株)","","703978425",""
"〃","三信電気(株)","","122959893",""
"〃","ソニーLSIデザイン(株)","","67592400",""
"〃","MOST","","55130132",""
"〃","セイコーNPC(株)","","51011972",""
"〃","マイクロンメモリジャパン(同)","","22770000",""
"〃","ヌヴォトンテクノロジージャパン(株)","","21337502",""
"〃","YITOAマイクロテクノロジー(株)","","15668605",""
"〃","ソニーセミコンダクタソリューションズ(株)","","13420000",""
"〃","ウエルストン電子工業(株)","","3874769",""
"〃","コーデンシ(株)","","3314430",""
"〃","住友電工オプティクロンティア(株)","","2382600",""
"〃","日東電工(株)","","2323200",""
"〃","VIAVISOLUTIONS","","1820000",""
"〃","(株)ニコン","","1664861",""
"〃","セーレンKST(株)","","1650000",""
"〃","ホシデン(株)","","1216600",""
"〃","(株)マイスティア","","1070075",""
"〃","LandMarkOptoelectronicsCorp","","1011680",""
"〃","(株)京都セミコンダクター","","962523",""
"〃","加賀FEI(株)","","550000",""
"〃","(株)くまさんメディクス","","525504",""
"〃","(株)立花エレテック","","508200",""
"〃","三和電気工業(株)","","484000",""
