"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)ジェイネットライン","","20250168",""
"売掛金","谷村運輸(株)","","3793575",""
"売掛金","(有)横山商会","","2051082",""
"売掛金","(株)松楠物流","","1997023",""
"売掛金","トランスポートアトミック(株)","","3726302",""
"売掛金","共生運輸(株)","","1730916",""
"売掛金","(株)オリエンタルプランニング","","1647951",""
"売掛金","(株)サカイ引越センター","","1584000",""
"売掛金","(有)新生物流サービス","","1365705",""
"売掛金","(有)丸七運送","","1358338",""
"売掛金","(株)アトミック","","1188374",""
"売掛金","(株)KBM和歌山支店","","1171500",""
"売掛金","(株)中芝運送","","1005378",""
"売掛金","ロジスティックスセイク(株)","","1004696",""
"売掛金","小路運送(有)","","964645",""
"売掛金","(株)天徳工業","","869002",""
"売掛金","(株)協昇","","819808",""
"売掛金","(株)山翔","","816970",""
"売掛金","(株)ベストライン","","722150",""
"売掛金","吉田運輸商事(株)","","526537",""
"売掛金","その他","","15677224",""
"売掛金","(株)サカイ引越センター","","49390208","車両売掛金"
"売掛金","増田運輸(株)","","11850000","車両売掛金"
"売掛金","(株)協昇","","10800000","車両売掛金"
"売掛金","(株)ジェイネットライン","","3309894","車両売掛金"
"売掛金","谷口商事(株)","","4365680","車両売掛金"
"計","","","",""
