"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"投資その他","全国旅行業協会","","2200000","差入保証金"
"投資その他","(株)冲縄トータルソリューション","","1000000","差入保証金"
"投資その他","沖縄県宅地建物取引業協会","","750000","差入保証金"
"投資その他","その他","","1706350","差入保証金"
"投資その他","ゾーンアゼリア管理組合","","26862435","修繕積立金"
"投資その他","ゾーンウィステリア管理組合","","13378700","修繕積立金"
"投資その他","マグノリア管理組合","","7190787","修繕積立金"
"投資その他","ゾーンジャスミン管理組合","","3131700","修繕積立金"
"投資その他","プルメリアゾーン管理組合","","222636","修繕積立金"
"投資その他","","","300000","リサイクル預託金"
"計","","","67978008",""
"貸倒引当金","貸倒引当金(破産更生債権等)","","-31041000","貸倒引当金"
"計","","","-31041000",""
"貸倒引当金","実積率","","488897","短期"
"計","","","488897",""
"合計","","","224689261",""
