"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)アイビック","","2490503",""
"〃","グローブライド(株)","","550102",""
"〃","(株)イシグロ0EM","","9865636",""
"〃","(株)植村漁具","","6265578",""
"〃","かめや釣具(株)","","626851",""
"〃","(株)ナチュラム","","5556259",""
"〃","WILDー1委託","","13020972",""
"〃","(株)ヨコハマ","","5477879",""
"〃","アサヒレジャー(株)","","1259119",""
"〃","(株)イシグロ","","19090404",""
"〃","(株)カンセキ","","6129738",""
"〃","(株)ワールドスポーツ","","2934774",""
"〃","(株)上州屋","","3500064",""
"〃","谷山商事(株)","","2459672",""
"〃","(株)鴫屋","","424249",""
"〃","釣具のTEPPAN","","1529788",""
"〃","(株)大藤つり具","","546966",""
"〃","(株)タカミヤ","","1949648",""
"〃","(株)ツネミ","","3592293",""
"〃","(株)ヤマリア","","5007255",""
"〃","(株)好日山荘","","2898407",""
"〃","北斗スポーツ(株)","","447979",""
"〃","GRIPS","","1213335",""
"〃","ゼビオホールディングス(株)","","641183",""
