"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","岐阜愛知電機(株)","","1372305",""
"〃","久保電機工業(有)","","2068916",""
"〃","フィルネクスト(株)","","7989161",""
"〃","積水ハウス梅田オペレーション(株)","","935000",""
"〃","(株)セノテック","","549285",""
"〃","積水リース","","4840000",""
"〃","中外電気工業(株)","","1145275",""
"〃","中国電機製造(株)","","2137191",""
"〃","(株)酉島電機製作所","","961257",""
"〃","タカオカ化成工業(株)","","48519104",""
"〃","(株)日立産機システム中条","","6415695",""
"〃","北陸電機製造(株)","","23485646",""
"〃","(株)藤電気","","679493",""
"〃","(株)マツウラセイキ","","909150",""
"〃","(株)ヨシデン","","19275235",""
"〃","(株)有沢製作所他","","3773138",""
"計","","","125055851",""
