"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金(具志川店)","スナベイベント","508,160","",""
"売掛金(具志川店)","具志川青年会議所","693,000","",""
"売掛金(具志川店)","琉球開発株式会社","55,000","",""
"売掛金(具志川店)","ザ・ブセナテラス","306,900","",""
"売掛金(具志川店)","JAゆいな読谷支所","113,740","",""
"売掛金(具志川店)","リザンシーパークホテ","35,200","",""
"売掛金(具志川店)","ワールドイベントコー","143,000","",""
"売掛金(具志川店)","山川春樹","23,760","",""
"売掛金(具志川店)","うるま市役所","73,150","",""
"売掛金(具志川店)","新垣産業(株)","25,245","",""
"売掛金(具志川店)","国吉組","30,800","",""
"売掛金(具志川店)","北部トレコ","37,510","",""
"売掛金(具志川店)","宮城","81,000","",""
"売掛金(具志川店)","ネイチャー未来館","310,200","",""
"売掛金(具志川店)","かなさ保育園","48,950","",""
"売掛金(具志川店)","養秀同窓会","594,000","",""
"売掛金(具志川店)","内間","11,880","",""
"売掛金(具志川店)","下地","75,000","",""
"売掛金(具志川店)","万座ビーチリゾート","16,200","",""
"売掛金(具志川店)","KEBAB","43,560","",""
"売掛金(具志川店)","那覇市社会福祉協議会","10,626","",""
"売掛金(具志川店)","(有)フィールドリンク","146,080","",""
"売掛金(具志川店)","(有)光電エンジニアリ","233,200","",""
"売掛金(具志川店)","本部町商工会","38,500","",""
"売掛金(具志川店)","本家亀そば","32,832","",""
"売掛金(具志川店)","池宮商事","5,000","",""
"合計","","","",""
