"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","秋田菅公","","1069800",""
"売掛金","大分管公","","655791",""
"売掛金","熊本菅公","","558538",""
"売掛金","MNインターファッション(株)","","52896050",""
"売掛金","株式会社マンチェス","","45593570",""
"売掛金","蝶理(株)","","42087085",""
"売掛金","東洋紡せんい(株)シャツG","","32011207",""
"売掛金","しなのメイト(株)","","20373405",""
"売掛金","光多制服株式会社","","20064067",""
"売掛金","伊藤忠商事(株)ワークウェア課","","16155177",""
"売掛金","東洋紡せんい(株)スクールスポ","","9474628",""
"売掛金","島田商事(株)","","5648531",""
"売掛金","豊国商事(株)","","4157035",""
"売掛金","諸口","","2059348",""
"売掛金","(株)荻野本店","","1927239",""
"売掛金","(株)丸幸","","1694782",""
"売掛金","香川菅公学生服株式会社","","1077295",""
"売掛金","クラレトレーディング(株)","","854114",""
"売掛金","その他","","-1080512424",""
"小計","","","706947748",""
"未収入金","豊国商事(株)","","3353939","販促物"
"未収入金","東京管公学生服(株)","","741301","販促物"
"未収入金","香川菅公学生服(株)ほか","","686856","販促物"
"未収入金","コンビニネット","","3275633",""
"未収入金","その他","","168609451",""
"小計","","","176667180",""
"計","","","972967859",""
