"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","黒田工務店","","625736",""
"〃","(株)鳥居工務店","","774971",""
"〃","ダイコク橿原店","","3430222",""
"〃","大勝建設(株)","","31841810",""
"〃","(株)和廣工務店","","1896490",""
"〃","中西建設(株)","","6062582",""
"〃","(株)フクダ不動産","","893441",""
"〃","ヒロタ建設(株)","","8970534",""
"〃","(株)前昌建設","","1017567",""
"〃","まるわ建設","","600102",""
"〃","(株)マルダイ","","890955",""
"〃","(株)日生建設","","12596033",""
"〃","日進不動産(株)","","7997191",""
"〃","都ホームサービス","","5236370",""
"〃","(株)都建設","","767770",""
"〃","","","1007689",""
"〃","森田工務店","","982599",""
"〃","(株)南工務店","","580608",""
"〃","(株)光不動産","","610232",""
"〃","(株)和田工務店","","615405",""
"〃","(株)古市工務店","","1355603",""
"〃","(株)米杉建設","","1339720",""
"〃","リュウソークリエイト(株)","","599143",""
"〃","(株)イムラ","","6450842",""
"〃","その他","","5747268",""
"(小計)","","","252871437",""
"計","","","",""
