"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)池田工務店","","458506",""
"〃","(株)あおぞらホーム","","3234581",""
"〃","(株)ウェブリーディング","","3686661",""
"〃","かとう建設(株)","","812900",""
"〃","M建築設計工房","","876028",""
"〃","(株)浅利工務店","","557533",""
"〃","斑鳩産業(株)","","3167386",""
"〃","大倭殖産(株)","","4495500",""
"〃","(株)バルジオカダ","","1235300",""
"〃","植村工務店","","854547",""
"〃","(株)ACE","","3001929",""
"〃","(株)上田組","","5610000",""
"〃","(株)越後屋材木店","","6482284",""
"〃","(株)晃陽建設","","4675000",""
"〃","(有)葛城ハウジング","","818104",""
"〃","大和ハウス工業(株)","","82329663",""
"〃","(株)竹村工務店","","10034310",""
"〃","(株)竹屋","","649088",""
"〃","(株)阪本工務店","","886832",""
"〃","仲嶋建築","","643544",""
"〃","大和不動建設(株)","","5659966",""
"〃","(有)将正","","509991",""
"〃","谷建設(株)","","1195581",""
"〃","玉井工務店","","3108893",""
"〃","中建設","","659545",""
"〃","(有)昇陽ハウジング","","4336882",""
"計","","","",""
