"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","古田営建","","1080358","材木竜ヶ崎店"
"売掛金","(有)MIKUTA","","4326464","材木竜ヶ崎店"
"売掛金","(株)LIV設計室","","1491547","材木竜ヶ崎店"
"売掛金","(株)S・D・B","","1988253","材木竜ヶ崎店"
"売掛金","(有)ウッドゆう建築事務所","","1337785","材木竜ヶ崎店"
"売掛金","(株)吉建ホーム","","14045902","材木竜ヶ崎店"
"売掛金","(株)北山工務店","","4852002","材木竜ヶ崎店"
"売掛金","建築工房ヒロ","","3243186","材木竜ヶ崎店"
"売掛金","(株)坂口建築工房","","1678334","材木竜ヶ崎店"
"売掛金","(株)ネモ建築設計","","1312313","材木竜ヶ崎店"
"売掛金","(株)ネモト建設","","5414334","材木竜ヶ崎店"
"売掛金","力匠","","1975924","材木竜ヶ崎店"
"売掛金","小倉建設(株)","","1681626","材木竜ヶ崎店"
"売掛金","不二建設(株)","","13445582","材木竜ヶ崎店"
"売掛金","(株)住工房スタイル","印旛郡栄町安食2421-87","22320768","材木成田店"
"売掛金","アビコホーム(有)","","1121572","材木成田店"
"売掛金","(株)木村工務店","","1317184","材木成田店"
"売掛金","三幸建設(株)","","1720926","材木成田店"
"売掛金","首都圏住宅センター(株)","","4370500","材木成田店"
"売掛金","高野内建設(株)","","1167089","材木成田店"
"売掛金","(株)寺門工務店","山武郡横芝光町鳥喰新田209-2","9544847","材木成田店"
"売掛金","(株)ハウジング重兵衛","","1321610","材木成田店"
"売掛金","(株)丸和","","1104015","材木成田店"
"売掛金","佐瀬工務店","","1142776","材木成田店"
"売掛金","(株)テツク","","1081428","材木成田店"
"売掛金","(株)住工房スタイル(デポ)","","18730945","材木成田店"
"合計","","","",""
