"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","ディーエムチェーン(協)","","58448304",""
"","日本マート(株)","","43812676",""
"","YKK(株)ジャパンカンパニー東京","","22973211",""
"","TSK(株)製袋部門","","14874805",""
"","長谷虎紡績(株)","","12430130",""
"","中橋商事(株)","","7436000",""
"","(株)ゴールドウィン","","6533586",""
"","棒名直販(株)","","6510460",""
"","(株)スリー・ティ","","5544000",""
"","住商アグリビジネス(株)鹿島工場","","5430480",""
"","コマツNTC(株)","","4013900",""
"","尾張製染(株)","","3200617",""
"","(株)百萬粒","","2805000",""
"","MNインターファッション(株)","","2661263",""
"","(株)マツヤ","","2634896",""
"","バイホロン(株)","","2519233",""
"","(株)金内神命堂","","2371600",""
"","(株)ZERO・アース","","2281400",""
"","(株)ヨシケイライフスタイル","","2195600",""
"","(株)大喜商会","","2079133",""
"","(株)内村","","1869840",""
"","(株)トーホー","","1869208",""
"","東レインターナショナル","","1835657",""
"","レフォルモ(株)","","1813603",""
"","コーセル(株)","","1685200",""
"","(株)コマツインターリンク","","1530111",""
"頁計","","","221359913",""
