"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","ロジスティード東日本(株)日立輸送営業所","","4572150",""
"売掛金","タカノホーム(株)","","4534202",""
"売掛金","北進重量運輸(株)","","4277050",""
"売掛金","明和工業(株)北陸営業所","","4074790",""
"売掛金","アドバンエンジ(株)","","4035669",""
"売掛金","ヤマコ総合物流(株)","","3972100",""
"売掛金","城西運輸機工(株)熊本営業所","","3905000",""
"売掛金","森松工業(株)関東工場","","3765960",""
"売掛金","大島貨物(株)","","3622300",""
"売掛金","長栄工業(株)長岡工場","","3602390",""
"売掛金","テクノウッドワークス(株)新潟営業所","","3598100",""
"売掛金","ワイズ通商(株)岩手営業所","","3493460",""
"売掛金","城西運輸機工(株)白山営業所","","3447400",""
"売掛金","(株)ヤマユウ","","3383993",""
"売掛金","(有)青木工業","","3382940",""
"売掛金","タカハシガリレイ(株)","","3221900",""
"売掛金","(株)三栄ステンレス化工","","3128770",""
"売掛金","城西運輸機工(株)クレーン金沢営業所","","3108601",""
"売掛金","ロジスティード東日本(株)日高営業所","","3081686",""
"売掛金","森松工業(株)関東工場","","2997389",""
"売掛金","(株)NTN志賀製作所","","2967806",""
"売掛金","(株)磯部ハイテック","","2918300",""
"売掛金","萩浦工業(株)","","2805000",""
"売掛金","上組陸運(株)三田営業所","","2752805",""
"売掛金","城西運輸機工(株)富山中央営業所","","2727960",""
"売掛金","折戸運送(有)","","2717470",""
"計","","","",""
