"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","","","27466",""
"〃","石川建築","高知市鴨部3丁目34-25","22625",""
"〃","太田建築","高知市福井町2187-23","21184",""
"〃","(株)鎌倉建設","","20823",""
"〃","(有)キシモト住宅","","168016",""
"〃","久保工務店","","10450",""
"〃","王子建設","高知市針木東町21-4","49509",""
"〃","田中建設","","75359",""
"〃","竹内住健","","25740",""
"〃","(株)都計ハウジング","","889374",""
"〃","土佐ハイム","高知市福井町1428-33","224864",""
"〃","馬場工務店","高知市北竹島町363番地","3828",""
"〃","秀島サイディング","","38302",""
"〃","堀田工務店","","60064",""
"〃","山善工務店","高知市円行寺1769-7","207526",""
"〃","リフォーム高知","","68080",""
"〃","","","20691",""
"〃","(有)関西建工","","61746",""
"〃","工務店絆中峰英夫","","48035",""
"〃","大和建設","高知市東秦泉寺78-1","168449",""
"〃","土佐開成ホーム","南国市岡豊町蒲原土居ノ前92-1","313830",""
"〃","平和総合建築","","285306",""
"〃","(株)松下建築板金","","6050",""
"〃","(有)まるなか住宅","高知市日島3-19-15","3088599",""
"〃","森田工務店(有)","","1012400",""
"〃","","","37422",""
"計","","","",""
