"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)アトミック","","1177308",""
"売掛金","(株)アドビュート","","932486",""
"売掛金","","","688677",""
"売掛金","STS(株)","","874478",""
"売掛金","(株)協昇","","570702",""
"売掛金","(株)松楠物流","","1157294",""
"売掛金","(株)松美園","","542652",""
"売掛金","(株)ジェイネットグロー","","668690",""
"売掛金","(株)ジェイネットライン","","7785502",""
"売掛金","谷村運輸(株)","","1970236",""
"売掛金","東信梱包(株)","","558998",""
"売掛金","トランスポートアトミック(株)","","2285686",""
"売掛金","(株)中芝運送","","950639",""
"売掛金","(株)ベストライン","","1772100",""
"売掛金","(有)丸七運送","","2248375",""
"売掛金","(有)横山商会","","872476",""
"売掛金","ロジスティックスセイワ(株)","","849717",""
"売掛金","その他","","10975016",""
"小計","","","36881032",""
"売掛金","(株)アトミック","","503040","車両売掛金"
"売掛金","トランスポートアトミック(株)","","16305360","車両売掛金"
"売掛金","(株)共立トランスポート","","5600000","車両売掛金"
"売掛金","谷口商事(株)","","6746960","車両売掛金"
"売掛金","(有)サクセスコーポレーション","","14000000","車両売掛金"
"売掛金","(有)成洋商事","","13445210","車両売掛金"
"売掛金","日建リース工業(株)","","6600000","車両売掛金"
"計","","","",""
