"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","日油技研工業(株)","","638506",""
"〃","日東金属工業(株)","","746680",""
"〃","日軽メタル(株)","","726000",""
"〃","(株)フジキン","","3860705",""
"〃","丸大機工(株)","","2114200",""
"〃","(株)マスダックマシナリ","","2595252",""
"〃","(株)マテックス","","531190",""
"〃","ムツボシ(株)","","783090",""
"〃","(株)山本製作所","","1900305",""
"〃","(株)ヨックモッククレア日光工場","","1166000",""
"〃","(株)ヨックモッククレア鹿沼工場","","1149500",""
"〃","理研計器(株)","","1110010",""
"〃","(株)ワイエムシィ","","5240356",""
"〃","(株)エヌテック","","2270840",""
"〃","(有)英興機器","","972400",""
"〃","岡本食品(株)","","829400",""
"〃","(株)大宮エンジニアリング","","1443200",""
"〃","関西金網(株)","","714780",""
"〃","(有)九州樹脂製作所","","823570",""
"〃","九州バルカー(株)","","503184",""
"〃","(株)小林製作所","","909260",""
"〃","讃光工業(株)","","524700",""
"〃","三景産業(株)","","1152800",""
"〃","三和産業(株)","","745800",""
"〃","信栄産業(株)","","1881640",""
"〃","大進工機(株)","","1390290",""
"計","","","",""
