"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)ダブルオーコーポレーション","福井県小浜市雲浜","32147714",""
"売掛金","吉村化成(株)","大阪市中央区北久宝寺町","9000653",""
"売掛金","(株)ICT","大阪市中央区道修町","5469334",""
"売掛金","(株)フィールドアンドデバイス","大阪市中央区道修町","2446620",""
"売掛金","(株)ライジングユニオン","兵庫県尼崎市次屋","2136025",""
"売掛金","(株)NHC","名古屋市中村区名鉄","1355200",""
"売掛金","ライフクリエイト山口","奈良県御所市","1166579",""
"売掛金","その他25件","","16691242",""
"計","","","70413367",""
"未収入金","貸付金利息","","90334011",""
"未収入金","消費税中間還付金","","523500",""
"未収入金","貸付金利息","","1680",""
"計","","","1428520",""
"合計","","","71841887",""
