"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","タカノホーム(株)","","3697102",""
"売掛金","(株)日立物流東日本日高営業部日高営業所","","3593133",""
"売掛金","(株)NTN志賀製作所","","3590256",""
"売掛金","伏木海陸運送(株)","","3540900",""
"売掛金","(株)メタル建設工業","","3487600",""
"売掛金","ジャパンパイル(株)生産事業部東日本貨物運輸課","","3385800",""
"売掛金","城西運輸機工(株)クレーン営業部","","3261500",""
"売掛金","共和コンクリート工業(株)関東営業部長野支店","","3205884",""
"売掛金","(株)エヌティシィー","","3179879",""
"売掛金","城西運輸機工(株)北九州営業所","","3168000",""
"売掛金","城西運輸機工(株)クレーン金沢営業所","","3061301",""
"売掛金","(株)前山鐵工所","","3025140",""
"売掛金","梶原運輸(株)","","2986220",""
"売掛金","(株)MGROBALLOGISTICS","","2964500",""
"売掛金","共和コンクリート工業(株)北陸支店富山営業所","","2929630",""
"売掛金","長栄工業(株)長岡工場","","2856700",""
"売掛金","アドバンエンジ(株)","","2802800",""
"売掛金","トナミ運輸(株)金沢支店","","2706210",""
"売掛金","(株)LIXIL物流","","2586334",""
"売掛金","(株)磯部ハイテック","","2583900",""
"売掛金","城西運輸機工(株)クレーン金沢営業所","","2555300",""
"売掛金","森松工業(株)関東工場","","2525006",""
"売掛金","森松工業(株)関東工場","","2495019",""
"売掛金","(株)サンキュウ・トランスポート中国","","2480500",""
"売掛金","城西運輸機工(株)富山中央営業所","","2447500",""
"売掛金","テクノウッドワークス(株)新潟営業所","","2412300",""
"計","","","",""
