"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","岩井機械工業(株)","","74827247","厚木工場"
"売掛金","(株)微生物化学研究所","","28820000",""
"売掛金","(株)大阪機器製作所","","21505000",""
"売掛金","日本グリース(株)","","19470000","神戸工場"
"売掛金","日本グリース(株)","","19470000","横浜工場"
"売掛金","SPXフローテクノロジージャパン","","14850000",""
"売掛金","(株)岩井プラントサービス","","14650900",""
"売掛金","南日本酪農協同(株)","","13831510","都城工場"
"売掛金","(株)やくらいフーズ","","13750000",""
"売掛金","イーエヌ大塚製楽(株)","","11970860","本社・花巻工場"
"売掛金","花太刀食品工業(株)","","11000000",""
"売掛金","アリアケジャパン(株)","","10285000","九州第2工場"
"売掛金","(株)日阪製作所","","9609435","鴻池事業所"
"売掛金","(株)明治","","9592880","京都工場"
"売掛金","アサヒ飲料(株)","","9225755","明石工場"
"売掛金","守山乳業(株)","","7623220","神奈川工場"
"売掛金","住友化学(株)","","6303880","TSP工場"
"売掛金","和歌山ノーキョー食品工業(株)","","5743650","千葉工場第2製造"
"売掛金","コカ・コーラボトラーズジャパン(","","5698000","鳥栖工場"
"売掛金","和歌山ノーキョー食品工業(株)","","5180120","海南工場"
"売掛金","(株)ふくれん","","5149320","甘木工場"
"売掛金","野澤組","","5112800",""
"売掛金","近藤乳御油","","4873000",""
"売掛金","大塚食品(株)","","4611750","群馬工場"
"売掛金","アサヒ飲料(株)","","4505600","岡山工場"
"売掛金","不二製油(株)","","4274380","阪南事業所"
"計","","","",""
