"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","旭精工(株)","","3950416","国内売上"
"〃","(株)浅野歯車工作所","","12713714","国内売上"
"〃","瓜生製作(株)","","1092960","国内売上"
"〃","(株)ジェイテクト駆動事業本部","","32057832","国内売上"
"〃","(株)ジェイテクト","","54424886","国内売上"
"〃","(株)東洋空機製作所","","698965","国内売上"
"〃","光商工(株)","","1420980","国内売上"
"〃","丸嘉工業(株)","","2402400","国内売上"
"〃","(株)ミヤケ","","7652528","国内売上"
"〃","その他11件","","4841140","国内売上"
"","売掛金計","","121255821",""
"電子債権","(株)池上金属製作所","","520630",""
"〃","丸嘉工業(株)","","1250000",""
"〃","(株)浅野歯車工作所","","10400000",""
"〃","旭精工(株)","","3450958",""
"〃","丸嘉工業(株)","","680000",""
"〃","(株)浅野歯車工作所","","12500000",""
"〃","丸嘉工業(株)","","970000",""
"〃","旭精工(株)","","1239125",""
"〃","(株)浅野歯車工作所","","13500000",""
"〃","丸嘉工業(株)","","850000",""
"〃","旭精工(株)","","4885890",""
"〃","丸嘉工業(株)","","1480000",""
"","電子債権計","","51726603",""
"未収入金","関西電力(株)","","56535","太陽光発電"
"","未収入金計","","56535",""
"計","","","",""
