"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","有限会社青木工業","","1550780",""
"売掛金","(株)イタヤ","","1479500",""
"売掛金","(株)金沢港運","","1476272",""
"売掛金","城西運輸機工(株)茨城出張所","","1394800",""
"売掛金","大島貨物(株)","","1376100",""
"売掛金","ウメトク(株)","","1375330",""
"売掛金","(株)カナヤマ","","1358160",""
"売掛金","(株)エスシー・マシーナリ北陸機械センター","","1348322",""
"売掛金","久居運送(株)","","1340950",""
"売掛金","重安運送(株)","","1334350",""
"売掛金","サンケン電気(株)","","1332463",""
"売掛金","(株)内山製作所","","1298000",""
"売掛金","(株)もちひこ","","1280400",""
"売掛金","北川ヒューテック(株)機械センター","","1224000",""
"売掛金","(株)三栄ステンレス化工","","1215500",""
"売掛金","城西運輸機工(株)千葉営業所","","1210000",""
"売掛金","矢吹海運(株)","","1161600",""
"売掛金","三協フロンテア(株)北陸センター","","1144490",""
"売掛金","大和リース(株)栃木二宮事務所","","1144000",""
"売掛金","北陸電設(株)","","1130800",""
"売掛金","ワイズ通商(株)岩手営業所","","1115400",""
"売掛金","アイナックス稲本(株)","","1099999",""
"売掛金","東伸熱工(株)小松工場","","1068327",""
"売掛金","その他","","84300535",""
"小計","","","529740990",""
"計","","","",""
