"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","西鉄車体技術(株)","","31922",""
"売掛金","西鉄車体技術(株)","","187913","商事課"
"売掛金","西鉄車体技術(株)","","8140","営業部アフターサービス"
"売掛金","山川エンジニアリング","","4222500",""
"売掛金","朝日工業(株)","","144111",""
"売掛金","諸口","","157300",""
"売掛金","カナエ","","47256",""
"売掛金","三栄工業","","6374511",""
"売掛金","宏和金属","","69300",""
"売掛金","八祥産業","","351320",""
"売掛金","城山工業","","65120",""
"売掛金","植田製作所","","34474",""
"売掛金","マツオ","","83875",""
"売掛金","サンエス","","30800",""
"売掛金","福設","","126456",""
"売掛金","八十八商事","","74877",""
"売掛金","ユキテック","","169590",""
"売掛金","シンコウ製作所","","3880580",""
"売掛金","エイシン車体工業","","75900",""
"売掛金","スペロセイキ","","47465",""
"売掛金","東べ化工","","565609",""
"売掛金","井上商会","","2600",""
"売掛金","タイヨウ","","192830",""
"売掛金","フィールドカンパニー","","41734",""
"売掛金","日本マグネティックス","","359700",""
"売掛金","リョーエイ株式会社","","630729",""
"合計","","","",""
