"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"電子記録債権","(株)北都鉄工","","4193310",""
"電子記録債権","(株)金沢港運","","20225770",""
"電子記録債権","(株)大江鉄工","","1606800",""
"電子記録債権","(株)太陽テント北陸","","915970",""
"電子記録債権","萩浦工業(株)","","718666",""
"電子記録債権","佐藤鉄工(株)","","10300000",""
"電子記録債権","アイナックス稲本(株)","","22017839",""
"電子記録債権","ダイシンプラント(株)","","700000",""
"電子記録債権","テクノ矢崎(株)","","324133",""
"電子記録債権","(株)ニシヒロ","","157270",""
"電子記録債権","(株)石野製作所","","14479815",""
"電子記録債権","(有)三矢製作所","","208100",""
"電子記録債権","津根精機(株)","","2286070",""
"電子記録債権","長栄工業(株)","","8901200",""
"電子記録債権","トヨタエルアンドエフ石川(株)","","3097600",""
"電子記録債権","(株)小林製缶","","1092360",""
"電子記録債権","南陽吉久(株)","","1664850",""
"電子記録債権","北進重量運輸(株)","","5170460",""
"電子記録債権","thyssenkrupprotheerdeJa","","1479500",""
"電子記録債権","(株)アドヴァンス","","1575200",""
"電子記録債権","北陸斫開発(株)","","380000",""
"電子記録債権","(株)サワヤ","","585222",""
"電子記録債権","(株)ツガミ","","3883000",""
"電子記録債権","セイブ運輸(有)","","2000000",""
"小計","","","119758866",""
"計","","","",""
