"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)琉球銀行(カード決済)","","13406230","クレジット他"
"売掛金","(株)おきぎんジェーシービー","","11422279","クレジット他"
"売掛金","(株)オークス","","822339","クレジット他"
"売掛金","その他","","845111","クレジット他"
"売掛金","ファミーゴ事務局","","1988035","関係会社他"
"売掛金","(株)白石","","835693","関係会社他"
"売掛金","(株)エイチ・アイ・エス","","714450","関係会社他"
"売掛金","その他","","5522782","関連会社他"
"売掛金","ANAセールス(株)","","5195340","クーポン"
"売掛金","楽天(株)","","4055360","クーポン"
"売掛金","一休.Com","","2994190","クーポン"
"売掛金","(株)JTB","","1982338","クーポン"
"売掛金","(株)ジャルパック","","1652350","クーポン"
"売掛金","ダイナテック(ペイデザイン)","","1305100","クーポン"
"売掛金","(株)リクルートライフスタイル","","793700","クーポン"
"売掛金","(株)エヌズ・エンタープライズ","","773960","クーポン"
"売掛金","(株)ジェイトリップ","","631400","クーポン"
"売掛金","Booking.Com","","590700","クーポン"
"売掛金","EXPEDIA","","534514","クーポン"
"売掛金","その他","","1089815","クーポン"
"売掛金","滯在未収","","2987422","科目組換"
"売掛金","未収金","","6840021","科目組換"
"計","","","66983129",""
"未収入金","(株)ゼクス(その他)","","32733024",""
"未収入金","(株)リウコム","","2367951",""
"未収入金","ファミーゴ事務局","","1544874",""
"合計","","","",""
